"655	45.5252092	-122.6834506	7	16	"
"390	30.1943189	-97.8281056	9	21	"
"759	42.347112	-71.077884	10	20	"
"544	45.5138536	-122.6569973	10	17	"
"440	40.2461261085	-82.866369918	10	21	"
"655	33.948593	-84.337744	16	21	"
"721	45.51628157	-122.5552764	10	18	"
"666	49.28723	-123.14144	8	13	"
"759	42.351386	-71.075355	10	21	"
"759	30.2648963	-97.747196	10	18	"
"3	49.2835594	-123.1048031	12	18	"
"66	28.5529245	-81.3652695	10	21	"
"1084	30.3674586	-97.7193726	9	17	"
"297	40.0621850464	-83.019099366	8	22	"
"390	30.278676	-97.710245	9	18	"
"544	42.4148044	-71.1261741	9	22	"
"471	45.5268024	-122.7298612	10	18	"
"188	45.5204116	-122.6808017	8	15	"
"508	28.2430926	-81.256621	8	17	"
"741	42.3123989	-71.1138756	9	21	"
"757	49.2806316	-123.1321013	11	23	"
"66	30.3590985	-97.7295107	11	21	"
"934	33.88054	-84.512136	11	20	"
"1010	30.2603535	-97.7145152	9	18	"
"546	33.7971137	-84.3804888	9	19	"
"379	45.4481399	-122.6422618	8	18	"
"720	28.7996103	-81.6473465	9	21	"
"336	33.6547102	-84.5019401	11	22	"
"163	42.3549922	-71.1343355	8	16	"
"722	42.515375	-71.084846	10	19	"
"759	40.0568343	-82.861762	11	18	"
"207	30.3539906	-97.7041015	9	19	"
"1027	33.7563316	-84.3916993	9	16	"
"295	42.3094443	-71.276954	11	20	"
"397	30.2338737117	-97.82371022	9	21	"
"471	49.2094758105	-123.1417162944	9	17	"
"64	42.3433127	-71.1234889	11	17	"
"1010	30.2687204	-97.7495217	8	18	"
"114	42.351036	-71.062456	9	18	"
"1128	40.0334859	-83.127292	5	21	"
